ROW_ID,V1T27_1921,PR,CD_NO,CSD_NO,PR_CD_CSD,CSD_TYPE,POP_TOT_1921,Founded,Founded_context,Incorporated,Incorporated_context,Railway_arrives,Railway_lines,First_post_office,Post_office_context,First_church,First_church_context,First_school,First_school_context,Residential_school,Medical,Medical_context,Justice_system,Justice_system_context,First_cemetery,Cemeteries_context,First_newspaper,Newspapers,Colonization_companies,Colonization_companies_context,Land_office_established,Digital_local_history_source
3909,SK176050,SK,176,50,Holdfast,VL,217,,Settlers began arriving in the area in 1904.,1911.0,,1911.0,CPR,1907,1907 - First postmaster appointed.,1913.0,1913 - Unnamed Lutheran church; 1920 - Assumption of Mary Roman Catholic Church,1912.0,1912 - First school in Holdfast built.,,1914.0,1914 - Early doctor in Holdfast (H. J. Schmitt).,1913.0,1913 - Earliest date for a town constable (Thomas Domaille).,1913.0,1913 - Holdfast Cemetery established.,,,,,,
4055,SK179027,SK,179,27,Norquay,VL,198,,"Settlement around the townsite began in the late 1800s, but no establishment date given.",1913.0,,1910.0,CNoR,1907,1907 - First postmaster appointed.,1907.0,1907 - The Mission Church (probably Roman Catholic but unclear); 1910 or 1911 - Bethany Swedish Evangelical Covenant Church; 1924 - Norquay Presbyterian Church; 1925 - St. Peter and Paul Ukrainian Orthodox Church,1918.0,1918 - Spring Hill schoolhouse moved to Norquay townsite.,,1921.0,1921 - First resident doctor (Dr. O'Shea) in Norquay. Previously was served by doctors from Kamsack and Pelly.,1921.0,Between 1919-1921 - Earliest mention of town policeman (Mr. Butcher).,1907.0,1907 - Earliest burial in Norquay Community Cemetery.,,,1906.0,1906 - Earliest date mentioned for the Scandinavian Canadian Land Company.,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OZSCW1J
4198,SK182031,SK,182,31,Dinsmore,VL,171,,,1913.0,,1913.0,CNoR,1907,1907 - First postmaster appointed.,1918.0,Undated - Dinsmore Methodist Church first church in the village; 1918 - Dinsmore Union Church; 1914 - The Anglican Church,1920.0,1920 - School built in Dinsmore after Coteau Valley S.D. and Acadia S.D. were amalgamated to form Dinsmore S.D.,,1928.0,"1928 - Earliest medical care documented is Dinsmore Union Hospital, opened in 1928.",1921.0,1921 - Earliest mention of a village constable (Thos. Hanes).,1921.0,1921 - Earliest burial in Dinsmore Cemetery.,,,,,,
3836,SK175033,SK,175,33,Birmingham,VL,36,,Birmingham was only a village from 1908-1918.,1908.0,,1907.0,GTPR,1908,1908 - First postmaster appointed.,1910.0,1910 - St. Paraskevia Ukrainian Catholic Church,,,,,,,,1912.0,1912 - Earliest burial in Birmingham Orthodox Cemetery,,,,,,
3976,SK177048,SK,177,48,Tugaske,VL,230,,"Settlement in the area started around 1904, ",1909.0,,1908.0,"CPR (starting date of operation unclear, either 1908 or 1909)",1908,1908 - First postmaster appointed.,1909.0,1909 - Unnamed Methodist church; 1910 - Tugaske Presbyterian Church,1910.0,1910 - First public school in Tugaske; 1915 - Tugaske Seventh-Day Adventist Elementary Church School started (included because they were supervised by the Department of Education and taught the provincial curriculum).,,1909.0,1909 - Early doctor (E. T. Jessop) in Tugaske.,1910.0,1910 - RNWMP depot in Tugaske.,1902.0,1902 - Earliest burial in Tugaske Cemetery.,1909.0,"1909 - The Tugaske Journal, renamed The Tugaske Globe in 1916.",,,,
4159,SK181048,SK,181,48,Loreburn,VL,180,,,1909.0,,1909.0,CPR,1908,1908 - First postmaster appointed.,1915.0,1915 - St. John's Anglican Church; 1918 - Loreburn United Church,1908.0,"1908 - First schoolhouse built, but was moved to village site in 1910.",,,"Around 1910 - Loreburn had a doctor, but no further details available.",,,1907.0,1907 - Earliest burial in Loreburn Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O2NMU1G
4064,SK179036,SK,179,36,Sturgis,VL,179,,"Early on, the settlement was colloquially called Stanhope, but officially has always been called Sturgis.",1912.0,,1910.0,CNoR,1908,1908 - First postmaster appointed.,1913.0,1913 - St. Patrick's Roman Catholic Church; 1920 - Grace United Church,1913.0,1913 - First schoolhouse in Sturgis built.,,1922.0,"1922 - Earliest mention of health care in Sturgis: ""1922: January 17, correspondence re: securing a doctor, a drugstore and a hospital site''. No follow-up provided.",1912.0,1915 - Earliest mention of a village constable (Tom Healey) in Sturgis.,1910.0,1910 - Earliest burial in Sturgis Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F3SF91Y
3795,SK174030,SK,174,30,Carmichael,VL,60,,,1917.0,,1882.0,CPR (date not given),1908,1908 - First postmaster appointed.,1923.0,1923 - Carmichael Community Church,1919.0,1919 - First school opened in Carmichael.,,,,,,,,,,,,,
4058,SK179030,SK,179,30,Rama,VL,127,,,1919.0,,1905.0,CNoR,1908,1908 - First postmaster appointed.,1919.0,Prior to 1919 - Bethlehem Lutheran Church; 1922 - St. Anthony's Roman Catholic Church,1910.0,1910 - First school opened in Rama.,,1920.0,1920 - Earliest dated medical health officer appointed (Dr. Bunn) in Rama.,1921.0,1921 - Earliest dated village constable (M. Kozak).,1901.0,1901 - Earliest burial in St. Anthony Roman Catholic Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLDSRC
4436,SK187029,SK,187,29,Mervin,VL,126,,"There were two townsites for Mervin - Old Mervin and current Mervin, though when the move happened is unclear.",1920.0,,1914.0,CNoR,1908,1908 - First postmaster appointed.,1912.0,Around 1912 - Unnamed Anglican church; 1912 - Mervin Presbyterian Church,1914.0,1914 - First school opened in Mervin.,,,"Undated - ""Doctors were Drs. Singleton, Gilhooley, Wilson and Clark.""",,,1908.0,1908 - Earliest burial in Mervin Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408NWQSA
3967,SK177039,SK,177,39,Hodgeville,VL,88,,,1921.0,,1920.0,CN (Canadian National Railway),1908,1908 - First postmaster appointed.,1924.0,1924 - Christ Church (Anglican); 1928 - St. Joseph Roman Catholic Church (moved from Grimersville to Hodgeville);,1917.0,1917 - First date given for the Hodgeville School Board. No school dates available.,,1923.0,1923 - Early doctor (Dr. Pedley) in Hodgeville.,1921.0,1921 - First village constable (William Bliault) in Hodgeville.,1912.0,1912 - Earliest burial in Hodgeville Cemetery,,,,,,
4158,SK181047,SK,181,47,Lockwood,VL,117,,,,,,,1908,1908 - First postmaster appointed.,,,,,,,,,,,,,,,,,
3856,SK175053,SK,175,53,Waldron,VL,114,,,,,1907.0,GTPR,1908,1908 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4246,SK183031,SK,183,31,Adanac,VL,85,,,,No establishment or incorporation dates provided for Adanac.,1908.0,"CPR, GTPR",1908,1908 - First postmaster appointed. William Hordle Wheatland served for 41 years until 1949.,1908.0,1908 - St. Thomas Anglican Church; 1909 - Adanac Presbyterian Church;,1910.0,1909 or 1910 - First school built in Adanac.,,1910.0,1910 - Earliest mention of the Adanac Hospital.,,,1910.0,1910 - Earliest burial in Adanac Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R34080JJMMC
4202,SK182035,SK,182,35,Laura,VL,195,,No info on village establishment.,1908.0,,1908.0,CNoR,1909,1909 - First postmaster appointed.,1911.0,1911 - Laura Methodist Church,1906.0,1906 - First school in Laura built.,,,,,,1908.0,1908 - Earliest burial in Laura Cemetery.,,,,,,
4097,SK180027,SK,180,27,Jasmin,VL,83,,,1908.0,,1908.0,GTPR (date of arrival not given),1909,1909 - First postmaster appointed.,1919.0,1919 - Ste. Jeanne d'Arc Roman Catholic Church,1906.0,1906 - Formation of Jasmin School District. School construction date unavailable.,,,Undated - First village doctor (Dr. Molseley) in Jasmin.,,,1920.0,1920 - Earliest burial in Jasmin Catholic Cemetery.,1910.0,1910 - The Echo,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F0GW5JT
3846,SK175043,SK,175,43,Kipling,VL,367,,No info about early establishment available.,1909.0,,1906.0,"CNoR, CPR",1909,1909 - First postmaster appointed.,1907.0,1907 - St. Anne's Roman Catholic Church; 1910 - Kipling Presbyterian Church; 1911 - St. Michael's Anglican Church; 1916 - The Church of the Presentation of the Blessed Virgin Mary (Ukranian Catholic); ,1910.0,1910 - First school built.,,1908.0,1908 - First doctor (George Hilts) in Kipling.,1915.0,1915 - RNWMP depot in Kipling.,1912.0,1908 - Earliest burial in St. Anne's Cemetery; 1912 - Earliest burial in Kipling Town Cemetery.,,"The Kipling Citizen (undated, may be from the 40s, no early sources found)",,,,
4154,SK181043,SK,181,43,Hawarden,VL,237,,No establishment info found.,1909.0,,1909.0,CPR,1909,1909 - First postmaster appointed.,1912.0,1912 - Hawarden Presbyterian Church; 1913 - Hawarden Methodist Church; 1916 - Bethlehem Lutheran Church; 1926 - Christ Church (Anglican),1910.0,1910 - First school in Hawarden.,,1908.0,1908 - First resident doctor (John A. Monkman) in Hawarden.,,,1910.0,1910 - Earliest burial in Hawarden Cemetery; 1910 - Earliest burial in Bethlehem Lutheran Cemetery,1943.0,1943 - Earliest date found for The Hawarden Pioneer,,,,
4248,SK183033,SK,183,33,Cavell,VL,33,,"Originally called Coblenz, changed to Cavell in 1916. Cavell lost village status in 1943.",1909.0,,1908.0,"GTPR, CPR",1909,1909 - First postmaster appointed.,1909.0,1909 - St.  Margaret's Anglican Church,1911.0,1911 - First school opened in Cavell.,,,,,,,,,,,,,
4203,SK182036,SK,182,36,Leney,VL,83,,,1910.0,,1908.0,"GTPR, CPR",1909,1909 - First postmaster appointed.,,No churches recorded in Leney prior to 1925.,,,,,,,,1905.0,1905 - Earliest burial in Leney Cemetery.,,,,,,
4094,SK180024,SK,180,24,Hubbard,VL,79,,,1910.0,,1907.0,GTPR,1909,1909 - First postmaster appointed.,1910.0,1910 - Church of the Holy Spirit (Ukrainian Catholic),1908.0,1908 - First school opened in Hubbard.,,,,,,1913.0,1913 - Earliest burial in Hubbard Town Cemetery; 1914 - Earliest burial in Holy Ghost Ukrainian Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLDXYV
4166,SK181055,SK,181,55,Zelma,VL,66,,,1910.0,,1907.0,"GTPR, CPR",1909,1909 - First postmaster appointed.,1909.0,"1909 - Zelma Church (Protestant, but denomination unclear)",1912.0,1912 - Zelma School District organized. No school construction date available.,,,Undated but likely around 1909-1911 - First village doctor (Dr. Edgar) in Zelma.,,,1910.0,1910 - Earliest burial in Zelma Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OX9UK_U
3764,SK173049,SK,173,49,Woodrow,VL,193,,No info on village establishment.,1913.0,,1913.0,CPR,1909,1909 - First postmaster appointed.,1909.0,1909 - Woodrow Presbyterian Church; 1916 - Woodrow Mennonite Brethren Church,1915.0,1915 - First school built in Woodrow.,,,,,,1911.0,1911 - Earliest burial in Woodrow Municipal Cemetery.,,,,,,
3797,SK174032,SK,174,32,Dollard,VL,118,,,1914.0,,1914.0,CPR,1909,1909 - First postmaster appointed.,1921.0,1921 - St. Joan of Arc Roman Catholic Church,1917.0,1917 - First school built in Dollard.,,1916.0,"1916 - Dr. DeSerres of Eastend had a clinic in Dollard; ""1920s"" - Resident doctor (A. Ayotte) in Dollard.",,,1910.0,1910 - Earliest burial in St. Joan of Arc Roman Catholic Cemetery,,,,,,
4213,SK182046,SK,182,46,Vanscoy,VL,89,,,1918.0,,1908.0,CNoR,1909,1909 - First postmaster appointed.,1914.0,1914 - St. Francis Xavier Roman Catholic Church; Between 1917-1919 - Unnamed Methodist church; Prior to 1920 - Unnamed Anglican church,1916.0,1916 - First school opened in Vanscoy.,,,,1919.0,1919 - First village constable (Joe Haanen) in Vanscoy.,1903.0,1903 - Vascoy Cemetery established; 1915 - St. Francis Xavier Roman Catholic Cemetery established,,,,,,
4102,SK180032,SK,180,32,Leslie,VL,162,,"Settlement began back in 1882, land was surveyed in 1892.",,,1909.0,CNoR,1909,1909 - First postmaster appointed.,1909.0,"1909 - Unnamed church (just ""Leslie's first church"")",1916.0,1916 - Earliest date given for Leslie's school.,,,,,,1907.0,1907 - Earliest burial in Leslie Cemetery.,,,,,,
3692,SK172026,SK,172,26,Amulet,VL,37,,No dates provided for establishment or incorporation for Amulet.,,,1911.0,"CPR, CNoR",1909,1909 - First postmaster appointed.,1916.0,1916 - St. Boniface Anglican Church,1910.0,1910 - First school built in Amulet.,,,,,,1910.0,1910 - Earliest burial in Amulet Cemetery.,,,,,,
3697,SK172031,SK,172,31,Colgate,VL,88,,"Originally called Bellville, renamed to Colgate by CNoR.",1911.0,,1911.0,CNoR,1910,1910 - First postmaster appointed.,1911.0,1911 - Unnamed Presbyterian church; 1912 - Unnamed Methodist church,1908.0,1908 - First school opened in Colgate.,,,Undated - First resident doctor (H. Hamill) in Colgate.,,,1920.0,1920 - Colgate Cemetery established.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1ODNCJ3E
4098,SK180028,SK,180,28,Kandahar,VL,114,,"Originally spelled Candahar, later changed to Kandahar.",1912.0,,1909.0,"CPR (date is for Wynyard, as no specific date available for Kandahar)",1910,1910 - First postmaster appointed.,1913.0,1913 - Augustine Lutheran Church,1916.0,1916 - First school opened in Kandahar.,,,,1914.0,1914 - Early village constable (James Gillis) in Kandahar. William Anderson seemingly replaced James Gillis that same year.,1911.0,1911 - Earliest burial in Icelandic Cemetery.,,,,,,
4267,SK183052,SK,183,52,Senlac,VL,88,,,1916.0,,1910.0,CPR,1910,1910 - First postmaster appointed.,1925.0,1925 - Senlac United Church of Canada,1911.0,1911 - First school opened in Senlac.,,1916.0,1916 - First village doctor (Dr. Griffiths) in Senlac.,,,1910.0,1910 - Earliest burial in Senlac Cemetery.,,,,,,
4253,SK183038,SK,183,38,Evesham,VL,73,,,1919.0,,1910.0,CPR,1910,1910 - First postmaster appointed.,1928.0,1928 - Evesham United Church,1911.0,1911 - First school built in Evesham.,,1921.0,1921 - Early Health Officer (Dr. Elliott) in Evesham.,,,1921.0,1921 - Evesham Prairie View Cemetery established.,,,,,,
4194,SK182027,SK,182,27,Ardath,VL,58,,,,,1911.0,"CPR, CNoR",1910,1910 - First postmaster appointed.,,,,,,,,,,,,,,,,,
4262,SK183047,SK,183,47,Marengo,VL,88,,"Originally called Melbourne, then Fuller, then in 1914, changed to Marengo. (Other informal names for the town have included Jonesville and Basil).",1910.0,,1911.0,CNoR,1911,1911 - First postmaster appointed.,1911.0,1911 - Unnamed church (denomination unclear); 1912 - Sacred Heart Roman Catholic Church; ,1912.0,"1912 - Formation of Marengo School District #457. No school dates available, but definitely prior to 1918.",,,,,,1906.0,1906 - Earliest burial in Marengo Cemetery.,,,,,,
4196,SK182029,SK,182,29,Conquest,VL,286,,No establishment info found.,1911.0,,1911.0,1911 - CNoR; 1912 - CPR,1911,1911 - First postmaster appointed.,1911.0,1911 - Conquest Union Church; 1911 - Conquest Baptist Church; ,1916.0,"1916 - First dated mention of a schoolhouse in Conquest, but was likely established earlier.",,1913.0,1913 - First mention of a doctor (Dr. Wray).,1916.0,1916 - First dated mention of law enforcement (likely RNWMP but unsure) - Constable Birch.,1911.0,1911 - Earliest burial in Fertile Valley Cemetery.,,,,,,
3696,SK172030,SK,172,30,Ceylon,VL,141,,Early townsite was moved to meet the railway in 1911.,1911.0,,1911.0,CNoR,1911,1911 - First postmaster appointed.,1917.0,Between 1913-1917 - St. Joseph's Roman Catholic Church; 1918 - Ceylon Union Church,1912.0,1912 - First school in Ceylon opened.,,1911.0,1911 - First resident doctor (Dr. Hutton) in Ceylon.,1912.0,1912 - RNWMP detachment in Ceylon.,1909.0,1909 - Earliest burial in Ceylon Cemetery.,,Undated - The Ceylon Journal,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F5GVJ3M
3701,SK172035,SK,172,35,Goodwater,VL,123,,"Originally named Juell, was renamed to Goodwater by CNoR.",1911.0,,1911.0,CNoR,1911,1911 - First postmaster appointed.,,,1913.0,"1913 - ""Classes were being held in 1913"" in Goodwater (no school construction dates available).",,1927.0,1927 - Earliest dated doctor for the RM (George Crane).,,,1903.0,1903 - Earliest burial in Goodwater Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1ODNCJ3E
4103,SK180033,SK,180,33,Lestock,VL,280,,"""It is a pity that there are no records of Lestock prior to 1921.""",1912.0,,1908.0,GTPR,1911,1911 - First postmaster appointed.,1924.0,1924 - St. Gertrude's Roman Catholic Church.,,"No dates given - ""The first school was built facing the railroad just east of the old telephone office.""",1889-1997 - Muscowequan Indian Residential School (Touchwood),1937.0,1937 - St. Joseph's Hospital,,,1909.0,1909 - Earliest burial in St. Joseph Cemetery; 1924 - Earliest burial in Lestock Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O2UAWGR
4402,SK186038,SK,186,38,Parkside,VL,99,,Originally called Willis and was located southwest of current townsite. Name and location changed by the railway.,1913.0,,1910.0,CNoR,1911,1911 - First postmaster appointed.,1914.0,Undated but after 1907 - Parkside Anglican Church; 1914 - Immanuel Lutheran Church; 1922 - Parkside Pentecostal Church;,1906.0,1906 - First school opened in Parkside.,,1918.0,"1918 or so - Doctor (Margaret French) ""served the area during the flu epidemic"".",,,1919.0,"1919 - Earliest burial in Parkside Cemetery. Earlier burials likely happened at Honeywood Cemetery, but that is not in Parkside.",,,,,,
3745,SK173030,SK,173,30,Ettington,VL,37,,,1914.0,,1913.0,"CNoR, CPR",1911,1911 - First postmaster appointed.,1916.0,"1916 - Unnamed Methodist manse (services held downstairs), with church proper built in 1929.",1915.0,1915 - Ettington School Division 3620 established. No school dates available.,,,,,,1911.0,1911 - Earliest burial in Ettington Grand Lutheran Cemetery.,,,,,,
4091,SK180021,SK,180,21,Dafoe,VL,102,,,1920.0,,1909.0,"CPR (date is for Wynyard, as no specific date available for Kandahar)",1911,1911 - First postmaster appointed.,,,1918.0,1918 - First school built in Dafoe.,,,,,,1912.0,1912 - Earliest burial in St. Mary's Anglican Cemetery,,,,,,
